Label,Statement,Party Affiliation,Credibility Score,Categorized Job Title,Categorized Subject,Categorized Context,Sentiment
mostly-true,"On day one, six people were able to sign up for health insurance through the federal marketplace.",Media,2.0,Others,Healthcare,Other,POSITIVE
true,Lets start with the premise that Rhode Island already has one of the 10 strictest [gun laws] amongst all the states.,Democrat,-2.0,Government Officials,Other,Print and Online Publications,NEGATIVE
barely-true,"Says that in her speech to the pro-Israel group AIPAC, Hillary Clinton had one line on the Palestinian people.",Independent,0.956989247311828,Government Officials,Foreign Policy and Security,Broadcast Media,NEGATIVE
true,"Says in our region, 2011 was worst drought year ever recorded.",Democrat,2.0,Legal & Advocacy,Environment and Energy,Other,NEGATIVE
half-true,Florida has issued more than 3 million conceal carry permits in the past 30 years. Only 168 have been revoked.,Republican,-0.7806748466257669,Government Officials,Other,Public Speaking,NEGATIVE
false,"For every one job created under the Obama administration, 75 people went on food stamps.",Other,-1.0638297872340425,Media Professionals,Economy and Finance,Social Media and Online Platforms,NEGATIVE
barely-true,"Says that after she declared her candidacy for Congress, the redistricting process was manipulated to allow incumbent politicians to guarantee their re-election.",Democrat,0.5,Government Officials,Politics and Government,Other,NEGATIVE
half-true,Says Chris Koster opposes right-to-work efforts because he has taken $8 million from union bosses.,Republican,0.5,Others,Other,Other,NEGATIVE
half-true,Says President Barack Obama made unilateral changes to Obamacare 38 times.,Republican,-0.47115384615384615,Government Officials,Healthcare,Other,NEGATIVE
barely-true,Broward Countys unemployment rate of 5.3 percent is the lowest in Florida.,Democrat,0.5,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
half-true,Obamacare could force thousands of volunteer fire stations to cut service or close entirely!,Other,1.0,Legal & Advocacy,Healthcare,Other,NEGATIVE
barely-true,Ninety-five percent of the money used for union-operated worker training centers comes from employers.,Other,0.5,Government Officials,Other,Public Speaking,NEGATIVE
true,"If we got solar energy from an area of the Southwestern desert 100 miles on a side, that would be enough, in and of itself, to provide 100 percent of all the electricity needs for the United States of America in a full year.",Democrat,1.0,Education & Non-Profit,Environment and Energy,Legislative and Official Proceedings,NEGATIVE
barely-true,"I helped pass what, if enacted, would be the largest tax cut in Texas history through the State Senate.",Republican,0.5,Government Officials,Politics and Government,Other,POSITIVE
barely-true,"Under Ryan plan,those 54 and younger would receive the same kind of healthcare options now enjoyed by members of Congress.",Republican,-0.2,Government Officials,Healthcare,Personal and Campaign Communications,POSITIVE
true,Says Bernie Sanders was there when it came to (same-sex) marriage 20 years ago. ... He was there when it wasnt popular.,Other,1.5,Others,Social Issues,Personal and Campaign Communications,NEGATIVE
mostly-true,David Dewhurst is the first lieutenant governor in history to have a personal security detail.,Republican,0.5555555555555556,Government Officials,Social Issues,Broadcast Media,POSITIVE
barely-true,Overwhelming Democrat and Republican votes in 2011 for legislation in two special sessions on jobs demonstrated the bipartisan nature of the Wisconsin Legislature.,Republican,0.06666666666666667,Business & Industry Leaders,Economy and Finance,Broadcast Media,POSITIVE
false,Says Gov. Rick Perry has never held a private-sector job.,Democrat,0.25,Government Officials,Other,Broadcast Media,NEGATIVE
barely-true,Says President Obama promised hed keep unemployment below 8 percent if the stimulus passed.,Republican,0.11363636363636363,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE
half-true,Says Indiana Gov. Mike Pence advocated diverting taxpayer dollars to so-called conversion therapy.,Democrat,1.1666666666666667,Government Officials,Social Issues,Public Speaking,NEGATIVE
half-true,"Says Ted Cruz has pledged to eliminate the U.S. Department of Education, which would end federal aid to college students.",Democrat,0.5,Legal & Advocacy,Politics and Government,Other,POSITIVE
mostly-true,We are in the bottom 10 in dollars in the classroom and the top 10 in dollars in the bureaucracy and red tape.,Republican,0.53125,Government Officials,Other,Broadcast Media,NEGATIVE
barely-true,"With 320,000 net Ohio manufacturing jobs lost, (Sen. Rob) Portman calls NAFTA a proven success.",Democrat,0.05,Government Officials,Other,Other,POSITIVE
false,Illegal immigration costs state taxpayers over $3 billion every year.,Republican,-2.0,Government Officials,Social Issues,Other,NEGATIVE
false,"Says a liberal immigration reform group endorsed his GOP primary opponent, Dave Brat.",Republican,-0.2777777777777778,Others,Social Issues,Personal and Campaign Communications,NEGATIVE
false,Welders make more money than philosophers.,Republican,0.43023255813953487,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
true,Teddy Roosevelt first called for (health care) reform nearly a century ago.,Democrat,0.7441860465116279,Government Officials,Healthcare,Public Speaking,POSITIVE
barely-true,The Murray-Ryan deal is the first divided-government budget agreement since 1986.,Republican,0.6228070175438597,Government Officials,Politics and Government,Public Speaking,POSITIVE
false,The American people spoke pretty loudly. They said stop all the looming tax hikes....,Republican,-0.47115384615384615,Government Officials,Economy and Finance,Other,NEGATIVE
false,"For the hour after the (Jan. 14) debate, Debra Medina was the No. 1 search on Google and for the remainder of that night No. 3.",Republican,0.6,Others,Politics and Government,Broadcast Media,NEGATIVE
half-true,"Says state budget deal between Texas House and Senate leaders funds nursing homes, our public schools and universities and provides financial aid for college students.",Republican,1.3333333333333333,Government Officials,Healthcare,Other,POSITIVE
true,"When (John) Brennan ... was asked directly Is there any geographic limitation to your drone strike program? Brennan responded and said, no, there is no limitation.",Republican,0.3125,Others,Social Issues,Other,NEGATIVE
true,"Says Time magazine called him ""one of America's best governors.""",Republican,-0.030303030303030304,Others,Other,Personal and Campaign Communications,POSITIVE
true,On supporting the Supreme Court abortion decision Roe v. Wade,Republican,0.1267123287671233,Government Officials,Social Issues,Other,POSITIVE
barely-true,Hispanic unemployment has been ticking down from an all-time high of 13.9 percent because of the policies weve implemented.,Democrat,0.0,Others,Economy and Finance,Print and Online Publications,NEGATIVE
half-true,Says Rick Perry co-chaired Al Gores campaign for president.,Republican,-1.3214285714285714,Government Officials,Politics and Government,Broadcast Media,POSITIVE
false,I was totally against the war in Iraq.,Republican,-0.7806748466257669,Government Officials,Foreign Policy and Security,Public Speaking,NEGATIVE
true,"There have been literally hundreds of new tax preferences and loopholes added to the code since 1986, last time we did this.",Republican,0.6935483870967742,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
false,Says Suzanne Bonamici supports the $500 billion cut to Medicare passed last year.,Republican,0.07142857142857142,Others,Healthcare,Public Speaking,POSITIVE
barely-true,Were losing as many people to heroin and opioid overdoses as we lost to the AIDS epidemic at its peak.,Democrat,1.25,Government Officials,Healthcare,Public Speaking,NEGATIVE
barely-true,Says 25 percent of U.S. Muslims agreed that violence against Americans here in the United States is justified as a part of the global jihad.,Republican,-0.7806748466257669,Government Officials,Foreign Policy and Security,Personal and Campaign Communications,NEGATIVE
false,"1928 was last time Republicans had the White House, the House and the Senate.",Republican,-1.1666666666666667,Media Professionals,Other,Social Media and Online Platforms,POSITIVE
false,U.S. Sen. Saxby Chambliss votes more with Democrats than with conservatives.,Republican,-0.5,Others,Politics and Government,Broadcast Media,NEGATIVE
barely-true,Says the recall elections that aimed to remove him and other Republican officials from office cost tens of millions of dollars to run.,Republican,0.06666666666666667,Business & Industry Leaders,Politics and Government,Broadcast Media,NEGATIVE
mostly-true,"In Wisconsin, only half of all the adults with serious psychological distress received mental health treatment or medication.",Republican,0.06666666666666667,Business & Industry Leaders,Healthcare,Public Speaking,NEGATIVE
true,She stood by ground zero workers who sacrificed their health after so many sacrificed their lives and kept standing till this administration took action.,Democrat,0.7330316742081447,Government Officials,Healthcare,Personal and Campaign Communications,POSITIVE
pants-fire,"On gift taking,Bob McDonnell took a fraction of what (Tim) Kaine took.",Republican,-0.7806748466257669,Government Officials,Social Issues,Broadcast Media,POSITIVE
